id;timestamp;temperature;moisture;ph;conductivity;nitrogen;phosporus;kalium;node;real_n;real_p;real_k;real_fe;real_zn;real_cu;macro_now;micro_now;add_ma;add_mi;need_ma;need_mi
613;2025-05-21 23:32:05;25.7;91.7;3.6;470.0;35.0;21.0;34.0;1;18.7;11.2;18.2;4.0;2.5;0.8;48.1;7.3;185.9;147.7;1;1
617;2025-05-21 23:32:35;25.6;91.3;3.6;470.0;39.0;23.0;27.0;1;20.8;12.3;14.4;4.0;2.5;0.8;47.5;7.3;186.5;147.7;1;1
618;2025-05-21 23:32:43;25.6;91.0;3.6;470.0;34.0;26.0;27.0;1;18.2;13.9;14.4;4.0;2.5;0.8;46.5;7.3;187.5;147.7;1;1
621;2025-05-21 23:33:04;25.6;980.0;3.6;3945799.0;35.0;17.0;21.0;1;18.7;9.1;11.2;42.0;47.3;73.5;39.0;162.8;195.0;-7.8;1;0
622;2025-05-21 23:33:11;25.6;91.5;3.6;470.0;37.0;11.0;34.0;1;19.8;5.9;18.2;4.0;2.5;0.8;43.8;7.3;190.2;147.7;1;1
624;2025-05-21 23:33:27;25.6;91.5;3.6;470.0;39.0;12.0;22.0;1;20.8;6.4;11.8;4.0;2.5;0.8;39.0;7.3;195.0;147.7;1;1
626;2025-05-21 23:33:42;25.6;91.7;3.6;470.0;27.0;15.0;23.0;1;14.4;8.0;12.3;4.0;2.5;0.8;34.7;7.3;199.3;147.7;1;1
628;2025-05-21 23:33:57;25.6;989.0;3.6;3845799.0;24.0;16.0;23.0;1;12.8;8.5;12.3;42.4;47.0;72.0;33.7;161.4;200.3;-6.4;1;0
642;2025-05-21 23:35:40;25.5;91.8;3.6;470.0;31.0;19.0;27.0;1;16.6;10.1;14.4;4.0;2.5;0.8;41.1;7.3;192.9;147.7;1;1
649;2025-05-21 23:36:31;25.6;91.3;3.6;470.0;23.0;13.0;21.0;1;12.3;6.9;11.2;4.0;2.5;0.8;30.4;7.3;203.6;147.7;1;1
650;2025-05-21 23:36:39;25.6;91.0;3.6;470.0;32.0;12.0;30.0;1;17.1;6.4;16.0;4.0;2.5;0.8;39.5;7.3;194.5;147.7;1;1
657;2025-05-21 23:37:31;25.5;91.5;3.7;470.0;30.0;24.0;28.0;1;16.0;12.8;15.0;4.0;2.5;0.8;43.8;7.2;190.2;147.8;1;1
661;2025-05-21 23:38:01;25.6;91.3;3.7;470.0;34.0;11.0;33.0;1;18.2;5.9;17.6;4.0;2.5;0.8;41.7;7.2;192.3;147.8;1;1
671;2025-05-21 23:39:16;25.5;91.5;3.6;470.0;36.0;20.0;31.0;1;19.2;10.7;16.6;4.0;2.5;0.8;46.5;7.3;187.5;147.7;1;1
677;2025-05-21 23:39:59;25.6;900.9;3.7;4145896.0;27.0;20.0;22.0;1;14.4;10.7;11.8;38.6;46.3;75.8;36.9;160.7;197.1;-5.7;1;0
693;2025-05-21 23:41:59;25.6;91.7;3.6;470.0;35.0;12.0;33.0;1;18.7;6.4;17.6;4.0;2.5;0.8;42.7;7.3;191.3;147.7;1;1
699;2025-05-21 23:42:43;25.6;91.0;3.6;470.0;35.0;25.0;30.0;1;18.7;13.4;16.0;4.0;2.5;0.8;48.1;7.3;185.9;147.7;1;1
702;2025-05-21 23:43:04;25.6;91.0;3.6;470.0;35.0;26.0;30.0;1;18.7;13.9;16.0;4.0;2.5;0.8;48.6;7.3;185.4;147.7;1;1
707;2025-05-21 23:43:41;25.6;91.0;3.6;470.0;33.0;29.0;32.0;1;17.6;15.5;17.1;4.0;2.5;0.8;50.2;7.3;183.8;147.7;1;1
709;2025-05-21 23:43:55;25.6;91.0;3.6;470.0;39.0;12.0;21.0;1;20.8;6.4;11.2;4.0;2.5;0.8;38.5;7.3;195.5;147.7;1;1
723;2025-05-21 23:45:36;25.6;880.0;3.6;4045896.0;39.0;25.0;30.0;1;20.8;13.4;16.0;37.7;45.2;74.0;50.2;156.9;183.8;-1.9;1;0
724;2025-05-21 23:45:43;25.6;91.0;3.6;470.0;25.0;11.0;24.0;1;13.4;5.9;12.8;4.0;2.5;0.8;32.1;7.3;201.9;147.7;1;1
726;2025-05-21 23:46:05;25.6;91.0;3.6;470.0;24.0;20.0;20.0;1;12.8;10.7;10.7;4.0;2.5;0.8;34.2;7.3;199.8;147.7;1;1
740;2025-05-21 23:47:47;25.5;91.3;3.6;470.0;36.0;17.0;27.0;1;19.2;9.1;14.4;4.0;2.5;0.8;42.7;7.3;191.3;147.7;1;1
741;2025-05-21 23:47:54;25.6;90.9;3.6;470.0;31.0;20.0;29.0;1;16.6;10.7;15.5;4.0;2.5;0.8;42.7;7.3;191.3;147.7;1;1
744;2025-05-21 23:48:16;25.5;91.5;3.6;470.0;35.0;26.0;27.0;1;18.7;13.9;14.4;4.0;2.5;0.8;47.0;7.3;187.0;147.7;1;1
745;2025-05-21 23:48:23;25.5;91.2;3.6;470.0;34.0;21.0;20.0;1;18.2;11.2;10.7;4.0;2.5;0.8;40.1;7.3;193.9;147.7;1;1
747;2025-05-21 23:48:39;25.5;90.9;3.6;470.0;30.0;24.0;24.0;1;16.0;12.8;12.8;4.0;2.5;0.8;41.7;7.3;192.3;147.7;1;1
748;2025-05-21 23:48:46;25.5;860.0;3.6;4245896.0;27.0;25.0;22.0;1;14.4;13.4;11.8;36.9;45.7;77.0;39.5;159.6;194.5;-4.6;1;0
752;2025-05-21 23:49:16;25.6;870.0;3.6;4085896.0;32.0;17.0;22.0;1;17.1;9.1;11.8;37.3;45.1;74.6;37.9;157.0;196.1;-2.0;1;0
753;2025-05-21 23:49:23;25.5;90.9;3.6;470.0;33.0;27.0;29.0;1;17.6;14.4;15.5;4.0;2.5;0.8;47.5;7.3;186.5;147.7;1;1
759;2025-05-21 23:50:09;25.5;91.3;3.6;470.0;38.0;22.0;33.0;1;20.3;11.8;17.6;4.0;2.5;0.8;49.7;7.3;184.3;147.7;1;1
760;2025-05-21 23:50:16;25.5;91.8;3.6;470.0;32.0;10.0;26.0;1;17.1;5.3;13.9;4.0;2.5;0.8;36.3;7.3;197.7;147.7;1;1
763;2025-05-21 23:50:38;25.5;91.3;3.6;470.0;37.0;16.0;21.0;1;19.8;8.5;11.2;4.0;2.5;0.8;39.5;7.3;194.5;147.7;1;1
764;2025-05-21 23:50:46;25.5;91.0;3.6;470.0;38.0;11.0;28.0;1;20.3;5.9;15.0;4.0;2.5;0.8;41.1;7.3;192.9;147.7;1;1
766;2025-05-21 23:51:01;25.5;91.5;3.6;470.0;36.0;16.0;32.0;1;19.2;8.5;17.1;4.0;2.5;0.8;44.9;7.3;189.1;147.7;1;1
769;2025-05-21 23:51:23;25.6;90.6;3.6;470.0;29.0;24.0;23.0;1;15.5;12.8;12.3;4.0;2.5;0.8;40.6;7.2;193.4;147.8;1;1
784;2025-05-21 23:53:16;25.6;890.0;3.5;3945896.0;37.0;21.0;30.0;1;19.8;11.2;16.0;38.2;44.9;72.5;47.0;155.6;187.0;-0.6;1;0
791;2025-05-21 23:54:07;25.6;91.3;3.5;470.0;35.0;20.0;24.0;1;18.7;10.7;12.8;4.0;2.5;0.8;42.2;7.3;191.8;147.7;1;1
794;2025-05-21 23:54:30;25.5;90.9;3.5;470.0;35.0;13.0;34.0;1;18.7;6.9;18.2;4.0;2.5;0.8;43.8;7.3;190.2;147.7;1;1
796;2025-05-21 23:54:45;25.5;91.3;3.4;470.0;24.0;12.0;23.0;1;12.8;6.4;12.3;4.1;2.5;0.8;31.5;7.4;202.5;147.6;1;1
798;2025-05-21 23:55:00;25.5;91.3;3.4;470.0;33.0;19.0;29.0;1;17.6;10.1;15.5;4.1;2.5;0.8;43.3;7.4;190.7;147.6;1;1
801;2025-05-21 23:55:22;25.5;91.3;3.4;470.0;28.0;27.0;22.0;1;15.0;14.4;11.8;4.1;2.5;0.8;41.1;7.4;192.9;147.6;1;1
803;2025-05-21 23:55:37;25.5;90.6;3.4;470.0;28.0;21.0;24.0;1;15.0;11.2;12.8;4.0;2.5;0.8;39.0;7.3;195.0;147.7;1;1
810;2025-05-21 23:56:27;25.5;91.0;3.4;470.0;31.0;22.0;29.0;1;16.6;11.8;15.5;4.0;2.5;0.8;43.8;7.4;190.2;147.6;1;1
816;2025-05-21 23:57:10;25.5;91.0;3.7;470.0;36.0;27.0;32.0;1;19.2;14.4;17.1;4.0;2.5;0.8;50.7;7.2;183.3;147.8;1;1
826;2025-05-21 23:58:24;25.6;91.0;4.0;470.0;31.0;16.0;24.0;1;16.6;8.5;12.8;3.9;2.4;0.7;37.9;7.0;196.1;148.0;1;1
847;2025-05-22 00:01:00;25.5;91.0;4.1;470.0;34.0;19.0;32.0;1;18.2;10.1;17.1;3.9;2.4;0.7;45.4;7.0;188.6;148.0;1;1
848;2025-05-22 00:01:08;25.5;902.0;4.1;4045896.0;39.0;28.0;31.0;1;20.8;15.0;16.6;38.5;45.7;74.2;52.4;158.4;181.6;-3.4;1;0
851;2025-05-22 00:01:31;25.5;91.3;4.1;470.0;38.0;12.0;25.0;1;20.3;6.4;13.4;3.9;2.4;0.7;40.1;7.0;193.9;148.0;1;1
853;2025-05-22 00:01:47;25.5;91.0;4.1;470.0;37.0;27.0;23.0;1;19.8;14.4;12.3;3.9;2.4;0.7;46.5;7.0;187.5;148.0;1;1
860;2025-05-22 00:02:39;25.5;911.0;4.1;4245896.0;38.0;25.0;36.0;1;20.3;13.4;19.2;38.9;47.0;77.5;52.9;163.4;181.1;-8.4;1;0
862;2025-05-22 00:02:54;25.5;91.2;4.1;470.0;24.0;21.0;20.0;1;12.8;11.2;10.7;3.9;2.4;0.7;34.7;7.0;199.3;148.0;1;1
865;2025-05-22 00:03:17;25.5;91.3;4.0;470.0;55.0;45.0;60.0;1;29.4;24.0;32.1;3.9;2.4;0.7;85.5;7.1;148.5;147.9;1;1
869;2025-05-22 00:03:47;25.4;90.6;4.0;470.0;56.0;40.0;62.0;1;29.9;21.4;33.1;3.9;2.4;0.7;84.4;7.0;149.6;148.0;1;1
875;2025-05-22 00:04:33;25.5;91.2;4.1;470.0;57.0;42.0;60.0;1;30.4;22.4;32.1;3.9;2.4;0.7;84.9;7.0;149.1;148.0;1;1
877;2025-05-22 00:04:48;25.5;91.2;4.1;470.0;56.0;43.0;60.0;1;29.9;23.0;32.1;3.9;2.4;0.7;84.9;7.0;149.1;148.0;1;1
878;2025-05-22 00:04:56;25.5;91.3;4.1;470.0;58.0;40.0;61.0;1;31.0;21.4;32.6;3.9;2.4;0.7;84.9;7.0;149.1;148.0;1;1
880;2025-05-22 00:05:11;25.4;91.3;4.1;470.0;57.0;45.0;59.0;1;30.4;24.0;31.5;3.9;2.4;0.7;86.0;7.0;148.0;148.0;1;1
883;2025-05-22 00:05:34;25.4;90.7;4.1;470.0;58.0;44.0;57.0;1;31.0;23.5;30.4;3.8;2.4;0.7;84.9;7.0;149.1;148.0;1;1
884;2025-05-22 00:05:41;25.4;91.0;4.0;470.0;55.0;45.0;49.0;1;29.4;24.0;26.2;3.9;2.4;0.7;79.6;7.0;154.4;148.0;1;1
889;2025-05-22 00:06:18;25.4;90.6;4.0;470.0;38.0;20.0;26.0;1;20.3;10.7;13.9;3.9;2.4;0.7;44.9;7.0;189.1;148.0;1;1
890;2025-05-22 00:06:25;25.4;917.0;4.0;4145999.0;39.0;19.0;28.0;1;20.8;10.1;15.0;39.2;46.6;76.0;45.9;161.8;188.1;-6.8;1;0
893;2025-05-22 00:06:48;25.5;91.0;4.0;470.0;32.0;25.0;24.0;1;17.1;13.4;12.8;3.9;2.4;0.7;43.3;7.0;190.7;148.0;1;1
899;2025-05-22 00:07:33;25.5;900.0;4.0;4045899.0;24.0;14.0;22.0;1;12.8;7.5;11.8;38.5;45.7;74.2;32.1;158.3;201.9;-3.3;1;0
900;2025-05-22 00:07:41;25.5;91.3;4.0;470.0;36.0;29.0;32.0;1;19.2;15.5;17.1;3.9;2.4;0.7;51.8;7.1;182.2;147.9;1;1
901;2025-05-22 00:07:48;25.4;919.0;4.0;4145999.0;35.0;17.0;30.0;1;18.7;9.1;16.0;39.3;46.7;76.0;43.8;162.0;190.2;-7.0;1;0
907;2025-05-22 00:08:33;25.5;911.3;4.0;4145799.0;28.0;14.0;25.0;1;15.0;7.5;13.4;38.9;46.5;75.9;35.8;161.3;198.2;-6.3;1;0
913;2025-05-22 00:09:18;25.5;90.7;4.0;470.0;39.0;26.0;38.0;1;20.8;13.9;20.3;3.9;2.4;0.7;55.0;7.0;179.0;148.0;1;1
915;2025-05-22 00:09:33;25.5;90.6;4.1;470.0;39.0;24.0;22.0;1;20.8;12.8;11.8;3.8;2.4;0.7;45.4;6.9;188.6;148.1;1;1
916;2025-05-22 00:09:41;25.5;91.0;4.1;470.0;36.0;24.0;33.0;1;19.2;12.8;17.6;3.9;2.4;0.7;49.7;7.0;184.3;148.0;1;1
921;2025-05-22 00:10:17;25.5;91.0;4.1;470.0;31.0;23.0;24.0;1;16.6;12.3;12.8;3.9;2.4;0.7;41.7;7.0;192.3;148.0;1;1
925;2025-05-22 00:10:45;25.5;91.0;4.1;470.0;31.0;29.0;29.0;1;16.6;15.5;15.5;3.9;2.4;0.7;47.5;7.0;186.5;148.0;1;1
927;2025-05-22 00:11:01;25.5;90.9;4.1;470.0;34.0;12.0;23.0;1;18.2;6.4;12.3;3.9;2.4;0.7;36.9;7.0;197.1;148.0;1;1
928;2025-05-22 00:11:08;25.5;909.6;4.1;4045999.0;29.0;15.0;25.0;1;15.5;8.0;13.4;38.8;45.9;74.3;36.9;159.0;197.1;-4.0;1;0
930;2025-05-22 00:11:23;25.5;90.7;4.1;470.0;38.0;14.0;23.0;1;20.3;7.5;12.3;3.8;2.4;0.7;40.1;7.0;193.9;148.0;1;1
932;2025-05-22 00:11:39;25.4;91.0;4.1;470.0;28.0;26.0;26.0;1;15.0;13.9;13.9;3.9;2.4;0.7;42.7;7.0;191.3;148.0;1;1
933;2025-05-22 00:11:46;25.5;90.7;4.1;470.0;37.0;28.0;26.0;1;19.8;15.0;13.9;3.8;2.4;0.7;48.6;7.0;185.4;148.0;1;1
935;2025-05-22 00:12:01;25.5;91.5;4.0;470.0;38.0;21.0;22.0;1;20.3;11.2;11.8;3.9;2.4;0.7;43.3;7.1;190.7;147.9;1;1
939;2025-05-22 00:12:31;25.5;91.2;4.0;470.0;38.0;20.0;23.0;1;20.3;10.7;12.3;3.9;2.4;0.7;43.3;7.1;190.7;147.9;1;1
940;2025-05-22 00:12:38;25.5;909.6;4.0;4145989.0;33.0;11.0;25.0;1;17.6;5.9;13.4;38.9;46.4;75.9;36.9;161.2;197.1;-6.2;1;0
955;2025-05-22 00:14:31;25.5;90.6;4.0;470.0;37.0;27.0;31.0;1;19.8;14.4;16.6;3.9;2.4;0.7;50.7;7.0;183.3;148.0;1;1
960;2025-05-22 00:15:08;25.5;91.0;4.0;470.0;31.0;24.0;26.0;1;16.6;12.8;13.9;3.9;2.4;0.7;43.3;7.0;190.7;148.0;1;1
964;2025-05-22 00:15:38;25.5;91.3;3.9;470.0;39.0;20.0;33.0;1;20.8;10.7;17.6;3.9;2.5;0.7;49.1;7.1;184.9;147.9;1;1
968;2025-05-22 00:16:08;25.4;91.2;3.9;470.0;39.0;26.0;35.0;1;20.8;13.9;18.7;3.9;2.5;0.7;53.4;7.1;180.6;147.9;1;1
973;2025-05-22 00:16:45;25.4;91.0;3.9;470.0;27.0;21.0;25.0;1;14.4;11.2;13.4;3.9;2.4;0.7;39.0;7.1;195.0;147.9;1;1
974;2025-05-22 00:16:53;25.4;907.7;3.9;4045989.0;32.0;17.0;31.0;1;17.1;9.1;16.6;38.8;45.9;74.3;42.7;159.0;191.3;-4.0;1;0
975;2025-05-22 00:17:00;25.4;91.0;3.9;470.0;29.0;23.0;28.0;1;15.5;12.3;15.0;3.9;2.4;0.7;42.7;7.1;191.3;147.9;1;1
977;2025-05-22 00:17:15;25.4;91.0;3.9;470.0;29.0;10.0;23.0;1;15.5;5.3;12.3;3.9;2.4;0.7;33.1;7.1;200.9;147.9;1;1
983;2025-05-22 00:18:00;25.4;987.0;3.9;3945989.0;31.0;14.0;30.0;1;16.6;7.5;16.0;42.2;47.5;73.5;40.1;163.2;193.9;-8.2;1;0
990;2025-05-22 00:18:53;25.4;90.4;3.9;470.0;34.0;18.0;26.0;1;18.2;9.6;13.9;3.9;2.4;0.7;41.7;7.0;192.3;148.0;1;1
992;2025-05-22 00:19:08;25.4;90.9;3.9;470.0;38.0;22.0;34.0;1;20.3;11.8;18.2;3.9;2.4;0.7;50.2;7.1;183.8;147.9;1;1
998;2025-05-22 00:19:53;25.4;917.0;3.9;4145989.0;35.0;11.0;34.0;1;18.7;5.9;18.2;39.2;46.7;76.0;42.7;161.9;191.3;-6.9;1;0
999;2025-05-22 00:20:00;25.4;997.9;3.9;3545989.0;36.0;15.0;35.0;1;19.2;8.0;18.7;42.7;45.6;67.2;45.9;155.5;188.1;-0.5;1;0
1000;2025-05-22 00:20:07;25.4;941.2;3.9;4045989.0;35.0;23.0;26.0;1;18.7;12.3;13.9;40.2;46.8;74.6;44.9;161.7;189.1;-6.7;1;0
1008;2025-05-22 00:21:07;25.4;91.0;3.9;470.0;37.0;18.0;24.0;1;19.8;9.6;12.8;3.9;2.4;0.7;42.2;7.1;191.8;147.9;1;1
1012;2025-05-22 00:21:38;25.4;91.0;3.9;470.0;33.0;10.0;24.0;1;17.6;5.3;12.8;3.9;2.4;0.7;35.8;7.1;198.2;147.9;1;1
1016;2025-05-22 00:22:07;25.4;91.2;3.8;470.0;38.0;21.0;24.0;1;20.3;11.2;12.8;4.0;2.5;0.7;44.3;7.2;189.7;147.8;1;1
2;2025-05-21 22:16:37;15.0;15.0;4.0;470.0;250.0;145.0;120.0;2;133.5;77.5;64.1;0.6;0.4;-0.1;275.1;0.9;-18.1;154.1;0;1
6;2025-05-21 22:17:07;15.0;889.0;4.0;4045678.0;250.0;145.0;120.0;2;133.5;77.5;64.1;38.0;45.4;74.1;275.1;157.4;-18.1;-2.4;0;0
9;2025-05-21 22:17:30;14.0;15.0;4.0;470.0;250.0;145.0;120.0;2;133.5;77.5;64.1;0.6;0.4;-0.1;275.1;0.9;-18.1;154.1;0;1
10;2025-05-21 22:17:37;15.0;980.0;4.0;3945678.0;250.0;145.0;120.0;2;133.5;77.5;64.1;41.9;47.3;73.4;275.1;162.6;-18.1;-7.6;0;0
12;2025-05-21 22:17:52;15.0;15.0;4.0;470.0;250.0;145.0;120.0;2;133.5;77.5;64.1;0.6;0.4;-0.1;275.1;0.9;-18.1;154.1;0;1
13;2025-05-21 22:17:59;15.0;15.0;4.0;470.0;250.0;145.0;120.0;2;133.5;77.5;64.1;0.6;0.4;-0.1;275.1;0.9;-18.1;154.1;0;1
16;2025-05-21 22:18:21;15.0;15.0;4.0;470.0;250.0;145.0;120.0;2;133.5;77.5;64.1;0.6;0.4;-0.1;275.1;0.9;-18.1;154.1;0;1
18;2025-05-21 22:18:36;15.0;15.0;4.0;470.0;250.0;145.0;120.0;2;133.5;77.5;64.1;0.6;0.4;-0.1;275.1;0.9;-18.1;154.1;0;1
19;2025-05-21 22:18:43;15.0;15.0;4.0;470.0;250.0;145.0;120.0;2;133.5;77.5;64.1;0.6;0.4;-0.1;275.1;0.9;-18.1;154.1;0;1
25;2025-05-21 22:19:27;15.0;15.0;4.0;470.0;235.0;145.0;120.0;2;125.5;77.5;64.1;0.6;0.4;-0.1;267.1;0.9;-10.1;154.1;0;1
27;2025-05-21 22:19:42;15.0;15.0;4.0;470.0;235.0;145.0;120.0;2;125.5;77.5;64.1;0.6;0.4;-0.1;267.1;0.9;-10.1;154.1;0;1
28;2025-05-21 22:19:49;15.0;15.0;4.0;470.0;235.0;145.0;120.0;2;125.5;77.5;64.1;0.6;0.4;-0.1;267.1;0.9;-10.1;154.1;0;1
29;2025-05-21 22:19:56;15.0;15.0;4.0;470.0;235.0;145.0;120.0;2;125.5;77.5;64.1;0.6;0.4;-0.1;267.1;0.9;-10.1;154.1;0;1
30;2025-05-21 22:20:03;15.0;15.0;4.0;470.0;235.0;145.0;120.0;2;125.5;77.5;64.1;0.6;0.4;-0.1;267.1;0.9;-10.1;154.1;0;1
37;2025-05-21 22:20:54;26.8;922.2;4.1;4045589.0;235.0;145.0;120.0;2;125.5;77.5;64.1;39.4;46.2;74.4;267.1;160.0;-10.1;-5.0;0;0
38;2025-05-21 22:21:01;26.9;92.4;4.1;470.0;235.0;145.0;120.0;2;125.5;77.5;64.1;3.9;2.5;0.7;267.1;7.1;-10.1;147.9;0;1
40;2025-05-21 22:21:15;26.9;928.3;4.1;4035678.0;235.0;145.0;119.0;2;125.5;77.5;63.6;39.6;46.3;74.3;266.6;160.3;-9.6;-5.3;0;0
43;2025-05-21 22:21:37;26.9;92.5;4.1;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.5;0.7;266.6;7.1;-9.6;147.9;0;1
54;2025-05-21 22:22:59;26.9;926.5;4.1;4025678.0;235.0;145.0;119.0;2;125.5;77.5;63.6;39.6;46.2;74.1;266.6;159.9;-9.6;-4.9;0;0
63;2025-05-21 22:24:06;26.9;92.2;4.1;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.4;0.7;266.6;7.1;-9.6;147.9;0;1
66;2025-05-21 22:24:29;26.9;92.1;4.1;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.4;0.7;266.6;7.1;-9.6;147.9;0;1
75;2025-05-21 22:25:36;26.8;92.5;4.1;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.5;0.7;266.6;7.1;-9.6;147.9;0;1
82;2025-05-21 22:26:29;26.8;92.1;4.1;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.4;0.7;266.6;7.1;-9.6;147.9;0;1
85;2025-05-21 22:26:52;26.7;929.2;4.1;3945678.0;235.0;145.0;119.0;2;125.5;77.5;63.6;39.7;45.9;72.9;266.6;158.4;-9.6;-3.4;0;0
90;2025-05-21 22:27:29;26.7;92.4;4.0;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.5;0.7;266.6;7.1;-9.6;147.9;0;1
91;2025-05-21 22:27:37;26.7;940.0;4.0;3945777.0;235.0;145.0;119.0;2;125.5;77.5;63.6;40.2;46.2;73.0;266.6;159.4;-9.6;-4.4;0;0
93;2025-05-21 22:27:52;26.7;930.1;4.0;4145767.0;235.0;145.0;119.0;2;125.5;77.5;63.6;39.7;47.0;76.1;266.6;162.8;-9.6;-7.8;0;0
94;2025-05-21 22:27:59;26.7;955.0;4.0;4045697.0;235.0;145.0;119.0;2;125.5;77.5;63.6;40.8;47.1;74.8;266.6;162.7;-9.6;-7.7;0;0
95;2025-05-21 22:28:06;26.7;92.5;4.0;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;4.0;2.5;0.7;266.6;7.2;-9.6;147.8;0;1
104;2025-05-21 22:29:14;26.7;92.4;4.2;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.4;0.7;266.6;7.0;-9.6;148.0;0;1
108;2025-05-21 22:29:44;26.7;92.2;4.1;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.5;0.7;266.6;7.1;-9.6;147.9;0;1
126;2025-05-21 22:31:59;26.6;92.2;4.0;470.0;235.0;145.0;119.0;2;125.5;77.5;63.6;3.9;2.5;0.7;266.6;7.1;-9.6;147.9;0;1
134;2025-05-21 22:32:59;26.6;92.2;4.0;470.0;230.0;140.0;119.0;2;122.9;74.8;63.6;3.9;2.5;0.7;261.2;7.1;-4.2;147.9;0;1
139;2025-05-21 22:33:37;26.5;92.2;4.0;470.0;230.0;140.0;119.0;2;122.9;74.8;63.6;3.9;2.5;0.7;261.2;7.1;-4.2;147.9;0;1
145;2025-05-21 22:34:22;26.6;92.4;4.0;470.0;230.0;140.0;119.0;2;122.9;74.8;63.6;3.9;2.5;0.7;261.2;7.1;-4.2;147.9;0;1
150;2025-05-21 22:35:00;26.5;923.2;4.0;3845777.0;230.0;140.0;119.0;2;122.9;74.8;63.6;39.5;45.2;71.2;261.2;155.9;-4.2;-0.9;0;0
